Memoization,47,2,1081,2864
Bottom-up,47,2,1081,2445
Memoization,47,3,16215,2864
Bottom-up,47,3,16215,1886
Memoization,47,4,178365,2863
Bottom-up,47,4,178365,2375
Memoization,47,5,1533939,25283
Bottom-up,47,5,1533939,2864
Memoization,47,6,10737573,2933
Bottom-up,47,6,10737573,1886
Memoization,47,7,62891499,5378
Bottom-up,47,7,62891499,2864
Memoization,47,8,314457495,2934
Bottom-up,47,8,314457495,1396
Memoization,47,9,1362649145,2863
Bottom-up,47,9,1362649145,2375
Memoization,47,10,5178066751,5796
Bottom-up,47,10,5178066751,4190
Memoization,47,11,17417133617,4749
Bottom-up,47,11,17417133617,1816
Memoization,47,12,52251400851,6006
Bottom-up,47,12,52251400851,3911
Memoization,47,13,140676848445,3702
Bottom-up,47,13,140676848445,2863
Memoization,47,14,341643774795,6146
Bottom-up,47,14,341643774795,4330
Memoization,47,15,751616304549,6146
Bottom-up,47,15,751616304549,3841
Memoization,47,16,1503232609098,5657
Bottom-up,47,16,1503232609098,3352
Memoization,47,17,2741188875414,6775
Bottom-up,47,17,2741188875414,5727
Memoization,47,18,4568648125690,6216
Bottom-up,47,18,4568648125690,3841
Memoization,47,19,6973199770790,4749
Bottom-up,47,19,6973199770790,1955
Memoization,47,20,9762479679106,6704
Bottom-up,47,20,9762479679106,4749
Memoization,47,21,12551759587422,4260
Bottom-up,47,21,12551759587422,3352
Memoization,47,22,14833897694226,6774
Bottom-up,47,22,14833897694226,4819
Memoization,47,23,16123801841550,4261
Bottom-up,47,23,16123801841550,2864
Memoization,47,24,16123801841550,7124
Bottom-up,47,24,16123801841550,6146
Memoization,47,25,14833897694226,4819
Bottom-up,47,25,14833897694226,3353
Memoization,47,26,12551759587422,4191
Bottom-up,47,26,12551759587422,3353
Memoization,47,28,6973199770790,4330
Bottom-up,47,28,6973199770790,3771
Memoization,47,27,9762479679106,6705
Bottom-up,47,27,9762479679106,6216
Memoization,47,29,4568648125690,6705
Bottom-up,47,29,4568648125690,6146
Memoization,47,30,2741188875414,7054
Bottom-up,47,30,2741188875414,7194
Memoization,47,31,1503232609098,4330
Bottom-up,47,31,1503232609098,4260
Memoization,47,32,751616304549,6355
Bottom-up,47,32,751616304549,6355
Memoization,47,33,341643774795,6495
Bottom-up,47,33,341643774795,7124
Memoization,47,34,140676848445,4679
Bottom-up,47,34,140676848445,3841
Memoization,47,35,52251400851,5727
Bottom-up,47,35,52251400851,7124
Memoization,47,36,17417133617,3841
Bottom-up,47,36,17417133617,4679
Memoization,47,37,5178066751,3352
Bottom-up,47,37,5178066751,4749
Memoization,47,38,1362649145,6146
Bottom-up,47,38,1362649145,8102
Memoization,47,39,314457495,2863
Bottom-up,47,39,314457495,4260
Memoization,47,40,62891499,4749
Bottom-up,47,40,62891499,7263
Memoization,47,41,10737573,2375
Bottom-up,47,41,10737573,4749
Memoization,47,42,1533939,4819
Bottom-up,47,42,1533939,8171
Memoization,47,43,178365,5168
Bottom-up,47,43,178365,8660
Memoization,47,44,16215,3353
Bottom-up,47,44,16215,4260
Memoization,47,45,1081,3352
Bottom-up,47,45,1081,8520
Memoization,47,46,47,3772
Bottom-up,47,46,47,8869
Memoization,47,47,1,2374
Bottom-up,47,47,1,8451
Memoization,48,1,48,3352
Bottom-up,48,1,48,2864
Memoization,48,2,1128,2444
Bottom-up,48,2,1128,1885
Memoization,48,3,17296,3422
Bottom-up,48,3,17296,2374
Memoization,48,4,194580,2863
Bottom-up,48,4,194580,1956
Memoization,48,5,1712304,2793
Bottom-up,48,5,1712304,1956
Memoization,48,6,12271512,4749
Bottom-up,48,6,12271512,2794
Memoization,48,7,73629072,3353
Bottom-up,48,7,73629072,2305
Memoization,48,8,377348994,5238
Bottom-up,48,8,377348994,3282
Memoization,48,9,1677106640,3352
Bottom-up,48,9,1677106640,978
Memoization,48,10,6540715896,5727
Bottom-up,48,10,6540715896,3702
Memoization,48,11,22595200368,4330
Bottom-up,48,11,22595200368,2375
Memoization,48,12,69668534468,6216
Bottom-up,48,12,69668534468,4191
Memoization,48,13,192928249296,8242
Bottom-up,48,13,192928249296,4819
Memoization,48,14,482320623240,6076
Bottom-up,48,14,482320623240,3842
Memoization,48,15,1093260079344,8171
Bottom-up,48,15,1093260079344,4819
Memoization,48,16,2254848913647,6705
Bottom-up,48,16,2254848913647,4819
Memoization,48,17,4244421484512,5657
Bottom-up,48,17,4244421484512,3353
Memoization,48,18,7309837001104,7124
Bottom-up,48,18,7309837001104,5098
Memoization,48,19,11541847896480,7054
Bottom-up,48,19,11541847896480,4819
Memoization,48,20,16735679449896,4260
Bottom-up,48,20,16735679449896,3282
Memoization,48,21,22314239266528,7054
Bottom-up,48,21,22314239266528,4819
Memoization,48,22,27385657281648,7194
Bottom-up,48,22,27385657281648,5168
Memoization,48,23,30957699535776,7263
Bottom-up,48,23,30957699535776,5168
Memoization,48,24,32247603683100,4330
Bottom-up,48,24,32247603683100,3841
Memoization,48,25,30957699535776,7124
Bottom-up,48,25,30957699535776,5727
Memoization,48,26,27385657281648,5238
Bottom-up,48,26,27385657281648,2933
Memoization,48,27,22314239266528,6775
Bottom-up,48,27,22314239266528,5588
Memoization,48,28,16735679449896,5238
Bottom-up,48,28,16735679449896,3772
Memoization,48,29,11541847896480,5727
Bottom-up,48,29,11541847896480,6775
Memoization,48,30,7309837001104,3282
Bottom-up,48,30,7309837001104,4191
Memoization,48,31,4244421484512,6705
Bottom-up,48,31,4244421484512,6146
Memoization,48,32,2254848913647,8241
Bottom-up,48,32,2254848913647,6704
Memoization,48,33,1093260079344,3771
Bottom-up,48,33,1093260079344,4330
Memoization,48,34,482320623240,6705
Bottom-up,48,34,482320623240,6705
Memoization,48,35,192928249296,6216
Bottom-up,48,35,192928249296,7194
Memoization,48,36,69668534468,3911
Bottom-up,48,36,69668534468,4819
Memoization,48,37,22595200368,5796
Bottom-up,48,37,22595200368,7613
Memoization,48,38,6540715896,3352
Bottom-up,48,38,6540715896,4330
Memoization,48,39,1677106640,5727
Bottom-up,48,39,1677106640,7613
Memoization,48,40,377348994,5238
Bottom-up,48,40,377348994,7054
Memoization,48,41,73629072,5168
Bottom-up,48,41,73629072,7962
Memoization,48,42,12271512,5308
Bottom-up,48,42,12271512,8171
Memoization,48,43,1712304,5308
Bottom-up,48,43,1712304,8521
Memoization,48,44,194580,4260
Bottom-up,48,44,194580,9429
Memoization,48,45,17296,3841
Bottom-up,48,45,17296,8521
Memoization,48,46,1128,2864
Bottom-up,48,46,1128,7543
Memoization,48,47,48,2793
Bottom-up,48,47,48,9149
Memoization,48,48,1,1885
Bottom-up,48,48,1,9498
Memoization,49,1,49,2864
Bottom-up,49,1,49,2374
Memoization,49,2,1176,3283
Bottom-up,49,2,1176,3422
Memoization,49,3,18424,1886
Bottom-up,49,3,18424,1885
Memoization,49,4,211876,4330
Bottom-up,49,4,211876,2793
Memoization,49,5,1906884,4819
Bottom-up,49,5,1906884,2864
Memoization,49,6,13983816,3283
Bottom-up,49,6,13983816,2374
Memoization,49,7,85900584,5168
Bottom-up,49,7,85900584,2863
Memoization,49,8,450978066,3283
Bottom-up,49,8,450978066,1956
Memoization,49,9,2054455634,3353
Bottom-up,49,9,2054455634,2374
Memoization,49,10,8217822536,6565
Bottom-up,49,10,8217822536,3422
Memoization,49,11,29135916264,2933
Bottom-up,49,11,29135916264,1467
Memoization,49,12,92263734836,5727
Bottom-up,49,12,92263734836,3771
Memoization,49,13,262596783764,4261
Bottom-up,49,13,262596783764,2934
Memoization,49,14,675248872536,3841
Bottom-up,49,14,675248872536,2794
Memoization,49,15,1575580702584,3841
Bottom-up,49,15,1575580702584,2934
Memoization,49,16,3348108992991,7264
Bottom-up,49,16,3348108992991,4330
Memoization,49,17,6499270398159,4680
Bottom-up,49,17,6499270398159,2863
Memoization,49,18,11554258485616,7053
Bottom-up,49,18,11554258485616,5378
Memoization,49,19,18851684897584,7194
Bottom-up,49,19,18851684897584,4260
Memoization,49,20,28277527346376,4749
Bottom-up,49,20,28277527346376,1956
Memoization,49,21,39049918716424,6704
Bottom-up,49,21,39049918716424,5797
Memoization,49,22,49699896548176,7613
Bottom-up,49,22,49699896548176,4680
Memoization,49,23,58343356817424,4191
Bottom-up,49,23,58343356817424,3283
Memoization,49,24,63205303218876,7753
Bottom-up,49,24,63205303218876,6076
Memoization,49,25,63205303218876,4330
Bottom-up,49,25,63205303218876,3772
Memoization,49,26,58343356817424,4679
Bottom-up,49,26,58343356817424,4819
Memoization,49,28,39049918716424,4400
Bottom-up,49,28,39049918716424,4261
Memoization,49,27,49699896548176,7613
Bottom-up,49,27,49699896548176,6635
Memoization,49,29,28277527346376,7473
Bottom-up,49,29,28277527346376,6635
Memoization,49,30,18851684897584,7752
Bottom-up,49,30,18851684897584,6634
Memoization,49,31,11554258485616,7612
Bottom-up,49,31,11554258485616,7123
Memoization,49,32,6499270398159,6984
Bottom-up,49,32,6499270398159,7124
Memoization,49,33,3348108992991,7053
Bottom-up,49,33,3348108992991,7612
Memoization,49,34,1575580702584,9079
Bottom-up,49,34,1575580702584,8241
Memoization,49,35,675248872536,7124
Bottom-up,49,35,675248872536,8032
Memoization,49,36,262596783764,5308
Bottom-up,49,36,262596783764,6635
Memoization,49,37,92263734836,6774
Bottom-up,49,37,92263734836,8031
Memoization,49,38,29135916264,6565
Bottom-up,49,38,29135916264,8171
Memoization,49,40,2054455634,4260
Bottom-up,49,40,2054455634,4679
Memoization,49,39,8217822536,5727
Bottom-up,49,39,8217822536,8521
Memoization,49,41,450978066,5657
Bottom-up,49,41,450978066,8450
Memoization,49,42,85900584,3283
Bottom-up,49,42,85900584,5308
Memoization,49,43,13983816,5308
Bottom-up,49,43,13983816,8870
Memoization,49,44,1906884,2863
Bottom-up,49,44,1906884,5238
Memoization,49,45,211876,4331
Bottom-up,49,45,211876,8102
Memoization,49,46,18424,3912
Bottom-up,49,46,18424,9499
Memoization,49,47,1176,3772
Bottom-up,49,47,1176,9079
Memoization,49,48,49,2864
Bottom-up,49,48,49,8660
Memoization,49,49,1,1956
Bottom-up,49,49,1,9638
Memoization,50,1,50,2934
Bottom-up,50,1,50,2375
Memoization,50,2,1225,2934
Bottom-up,50,2,1225,1397
Memoization,50,3,19600,4260
Bottom-up,50,3,19600,3772
Memoization,50,4,230300,4749
Bottom-up,50,4,230300,2863
Memoization,50,5,2118760,4330
Bottom-up,50,5,2118760,3771
Memoization,50,6,15890700,4819
Bottom-up,50,6,15890700,3352
Memoization,50,7,99884400,4400
Bottom-up,50,7,99884400,3352
Memoization,50,8,536878650,3282
Bottom-up,50,8,536878650,1886
Memoization,50,9,2505433700,3282
Bottom-up,50,9,2505433700,2305
Memoization,50,10,10272278170,3283
Bottom-up,50,10,10272278170,2375
Memoization,50,11,37353738800,6984
Bottom-up,50,11,37353738800,4749
Memoization,50,12,121399651100,3842
Bottom-up,50,12,121399651100,2863
Memoization,50,13,354860518600,3841
Bottom-up,50,13,354860518600,2444
Memoization,50,14,937845656300,6845
Bottom-up,50,14,937845656300,4330
Memoization,50,15,2250829575120,4400
Bottom-up,50,15,2250829575120,2794
Memoization,50,16,4923689695575,7124
Bottom-up,50,16,4923689695575,4261
Memoization,50,17,9847379391150,3422
Bottom-up,50,17,9847379391150,2864
Memoization,50,18,18053528883775,4330
Bottom-up,50,18,18053528883775,3841
Memoization,50,19,30405943383200,7543
Bottom-up,50,19,30405943383200,5238
Memoization,50,20,47129212243960,7264
Bottom-up,50,20,47129212243960,5308
Memoization,50,22,88749815264600,5308
Bottom-up,50,22,88749815264600,3422
Memoization,50,21,67327446062800,7543
Bottom-up,50,21,67327446062800,6356
Memoization,50,23,108043253365600,4190
Bottom-up,50,23,108043253365600,3353
Memoization,50,25,126410606437752,4400
Bottom-up,50,25,126410606437752,3353
Memoization,50,24,121548660036300,7473
Bottom-up,50,24,121548660036300,6286
Memoization,50,26,121548660036300,8940
Bottom-up,50,26,121548660036300,5588
Memoization,50,27,108043253365600,7612
Bottom-up,50,27,108043253365600,6565
Memoization,50,28,88749815264600,4819
Bottom-up,50,28,88749815264600,4400
Memoization,50,29,67327446062800,7612
Bottom-up,50,29,67327446062800,6704
Memoization,50,30,47129212243960,6705
Bottom-up,50,30,47129212243960,5797
Memoization,50,31,30405943383200,4889
Bottom-up,50,31,30405943383200,3771
Memoization,50,32,18053528883775,7263
Bottom-up,50,32,18053528883775,7193
Memoization,50,33,9847379391150,7473
Bottom-up,50,33,9847379391150,7613
Memoization,50,34,4923689695575,4260
Bottom-up,50,34,4923689695575,4819
Memoization,50,35,2250829575120,7054
Bottom-up,50,35,2250829575120,6565
Memoization,50,36,937845656300,6634
Bottom-up,50,36,937845656300,8102
Memoization,50,37,354860518600,3772
Bottom-up,50,37,354860518600,4750
Memoization,50,38,121399651100,6286
Bottom-up,50,38,121399651100,8101
Memoization,50,39,37353738800,3771
Bottom-up,50,39,37353738800,4749
Memoization,50,40,10272278170,6146
Bottom-up,50,40,10272278170,8451
Memoization,50,41,2505433700,3771
Bottom-up,50,41,2505433700,4749
Memoization,50,42,536878650,3772
Bottom-up,50,42,536878650,4819
Memoization,50,43,99884400,5308
Bottom-up,50,43,99884400,9009
Memoization,50,44,15890700,2863
Bottom-up,50,44,15890700,5308
Memoization,50,45,2118760,3283
Bottom-up,50,45,2118760,5308
Memoization,50,46,230300,4330
Bottom-up,50,46,230300,9149
Memoization,50,47,19600,2864
Bottom-up,50,47,19600,5658
Memoization,50,48,1225,3841
Bottom-up,50,48,1225,11454
Memoization,50,49,50,3771
Bottom-up,50,49,50,10406
Memoization,50,50,1,2375
Bottom-up,50,50,1,10406
Memoization,51,1,51,2864
Bottom-up,51,1,51,2445
Memoization,51,2,1275,3282
Bottom-up,51,2,1275,3352
Memoization,51,3,20825,4190
Bottom-up,51,3,20825,3353
Memoization,51,4,249900,4330
Bottom-up,51,4,249900,3282
Memoization,51,5,2349060,4749
Bottom-up,51,5,2349060,3283
Memoization,51,7,115775100,3422
Bottom-up,51,7,115775100,2304
Memoization,51,6,18009460,4679
Bottom-up,51,6,18009460,3841
Memoization,51,8,636763050,5238
Bottom-up,51,8,636763050,3352
Memoization,51,9,3042312350,5727
Bottom-up,51,9,3042312350,3352
Memoization,51,10,12777711870,3841
Bottom-up,51,10,12777711870,2933
Memoization,51,11,47626016970,6146
Bottom-up,51,11,47626016970,4191
Memoization,51,12,158753389900,6216
Bottom-up,51,12,158753389900,4260
Memoization,51,13,476260169700,4331
Bottom-up,51,13,476260169700,2933
Memoization,51,14,1292706174900,7054
Bottom-up,51,14,1292706174900,4819
Memoization,51,15,3188675231420,7124
Bottom-up,51,15,3188675231420,4400
Memoization,51,16,7174519270695,8101
Bottom-up,51,16,7174519270695,5168
Memoization,51,17,14771069086725,7682
Bottom-up,51,17,14771069086725,5727
Memoization,51,18,27900908274925,7612
Bottom-up,51,18,27900908274925,5308
Memoization,51,19,48459472266975,8521
Bottom-up,51,19,48459472266975,4260
Memoization,51,20,77535155627160,7054
Bottom-up,51,20,77535155627160,5727
Memoization,51,21,114456658306760,7543
Bottom-up,51,21,114456658306760,5168
Memoization,51,22,156077261327400,7612
Bottom-up,51,22,156077261327400,5657
Memoization,51,23,196793068630200,7682
Bottom-up,51,23,196793068630200,5727
Memoization,51,24,229591913401900,7193
Bottom-up,51,24,229591913401900,6286
Memoization,51,25,247959266474052,8171
Bottom-up,51,25,247959266474052,6146
Memoization,51,26,247959266474052,4819
Bottom-up,51,26,247959266474052,3771
Memoization,51,27,229591913401900,4819
Bottom-up,51,27,229591913401900,3772
Memoization,51,28,196793068630200,8242
Bottom-up,51,28,196793068630200,6634
Memoization,51,29,156077261327400,4819
Bottom-up,51,29,156077261327400,3841
Memoization,51,30,114456658306760,4819
Bottom-up,51,30,114456658306760,4400
Memoization,51,31,77535155627160,8172
Bottom-up,51,31,77535155627160,8172
Memoization,51,32,48459472266975,4331
Bottom-up,51,32,48459472266975,4191
Memoization,51,33,27900908274925,7264
Bottom-up,51,33,27900908274925,6705
Memoization,51,34,14771069086725,4330
Bottom-up,51,34,14771069086725,4260
Memoization,51,35,7174519270695,4330
Bottom-up,51,35,7174519270695,4749
Memoization,51,36,3188675231420,4191
Bottom-up,51,36,3188675231420,4680
Memoization,51,37,1292706174900,7194
Bottom-up,51,37,1292706174900,8171
Memoization,51,38,476260169700,3841
Bottom-up,51,38,476260169700,5168
Memoization,51,39,158753389900,7193
Bottom-up,51,39,158753389900,8451
Memoization,51,40,47626016970,7752
Bottom-up,51,40,47626016970,9080
Memoization,51,41,12777711870,6285
Bottom-up,51,41,12777711870,9080
Memoization,51,42,3042312350,3842
Bottom-up,51,42,3042312350,3841
Memoization,51,44,115775100,2793
Bottom-up,51,44,115775100,5308
Memoization,51,43,636763050,5657
Bottom-up,51,43,636763050,9149
Memoization,51,45,18009460,4679
Bottom-up,51,45,18009460,8520
Memoization,51,46,2349060,4819
Bottom-up,51,46,2349060,9498
Memoization,51,47,249900,3283
Bottom-up,51,47,249900,5727
Memoization,51,49,1275,1956
Bottom-up,51,49,1275,5657
Memoization,51,48,20825,3352
Bottom-up,51,48,20825,10196
Memoization,51,50,51,2863
Bottom-up,51,50,51,5238
Memoization,52,1,52,2304
Bottom-up,52,1,52,2374
Memoization,51,51,1,2375
Bottom-up,51,51,1,11034
Memoization,52,2,1326,2445
Bottom-up,52,2,1326,2794
Memoization,52,4,270725,2864
Bottom-up,52,4,270725,1886
Memoization,52,3,22100,4680
Bottom-up,52,3,22100,3352
Memoization,52,5,2598960,4819
Bottom-up,52,5,2598960,2793
Memoization,52,6,20358520,4749
Bottom-up,52,6,20358520,3422
Memoization,52,8,752538150,3352
Bottom-up,52,8,752538150,2864
Memoization,52,7,133784560,4679
Bottom-up,52,7,133784560,2374
Memoization,52,9,3679075400,6845
Bottom-up,52,9,3679075400,3772
Memoization,52,10,15820024220,6146
Bottom-up,52,10,15820024220,3841
Memoization,52,11,60403728840,5587
Bottom-up,52,11,60403728840,3841
Memoization,52,12,206379406870,3841
Bottom-up,52,12,206379406870,2864
Memoization,52,13,635013559600,6705
Bottom-up,52,13,635013559600,4260
Memoization,52,14,1768966344600,7194
Bottom-up,52,14,1768966344600,4749
Memoization,52,15,4481381406320,6216
Bottom-up,52,15,4481381406320,4330
Memoization,52,16,10363194502115,9359
Bottom-up,52,16,10363194502115,5098
Memoization,52,17,21945588357420,8102
Bottom-up,52,17,21945588357420,5238
Memoization,52,18,42671977361650,4330
Bottom-up,52,18,42671977361650,2794
Memoization,52,20,125994627894135,4260
Bottom-up,52,20,125994627894135,3701
Memoization,52,19,76360380541900,8590
Bottom-up,52,19,76360380541900,4330
Memoization,52,21,191991813933920,3772
Bottom-up,52,21,191991813933920,3911
Memoization,52,22,270533919634160,8101
Bottom-up,52,22,270533919634160,5797
Memoization,52,23,352870329957600,4400
Bottom-up,52,23,352870329957600,3771
Memoization,52,24,426384982032100,4889
Bottom-up,52,24,426384982032100,3772
Memoization,52,25,477551179875952,8101
Bottom-up,52,25,477551179875952,6775
Memoization,52,26,495918532948104,8032
Bottom-up,52,26,495918532948104,6565
Memoization,52,27,477551179875952,4819
Bottom-up,52,27,477551179875952,4260
Memoization,52,28,426384982032100,9009
Bottom-up,52,28,426384982032100,6704
Memoization,52,29,352870329957600,7752
Bottom-up,52,29,352870329957600,6984
Memoization,52,30,270533919634160,4750
Bottom-up,52,30,270533919634160,4749
Memoization,52,31,191991813933920,4819
Bottom-up,52,31,191991813933920,4330
Memoization,52,32,125994627894135,7194
Bottom-up,52,32,125994627894135,8032
Memoization,52,33,76360380541900,3771
Bottom-up,52,33,76360380541900,4260
Memoization,52,34,42671977361650,4330
Bottom-up,52,34,42671977361650,4749
Memoization,52,36,10363194502115,4749
Bottom-up,52,36,10363194502115,3841
Memoization,52,35,21945588357420,7264
Bottom-up,52,35,21945588357420,7962
Memoization,52,37,4481381406320,4261
Bottom-up,52,37,4481381406320,3772
Memoization,52,38,1768966344600,3841
Bottom-up,52,38,1768966344600,5168
Memoization,52,39,635013559600,6216
Bottom-up,52,39,635013559600,7682
Memoization,52,40,206379406870,4819
Bottom-up,52,40,206379406870,5168
Memoization,52,41,60403728840,4330
Bottom-up,52,41,60403728840,5168
Memoization,52,43,3679075400,4749
Bottom-up,52,43,3679075400,5308
Memoization,52,42,15820024220,6565
Bottom-up,52,42,15820024220,9358
Memoization,52,44,752538150,3423
Bottom-up,52,44,752538150,5657
Memoization,52,45,133784560,3282
Bottom-up,52,45,133784560,6635
Memoization,52,46,20358520,4679
Bottom-up,52,46,20358520,8940
Memoization,52,47,2598960,17740
Bottom-up,52,47,2598960,5378
Memoization,52,48,270725,4330
Bottom-up,52,48,270725,9987
Memoization,52,49,22100,3282
Bottom-up,52,49,22100,9918
Memoization,52,50,1326,2864
Bottom-up,52,50,1326,6076
Memoization,52,51,52,3352
Bottom-up,52,51,52,10546
Memoization,52,52,1,1397
Bottom-up,52,52,1,6146
Memoization,53,1,53,2863
Bottom-up,53,1,53,2864
Memoization,53,2,1378,2375
Bottom-up,53,2,1378,2305
Memoization,53,3,23426,3842
Bottom-up,53,3,23426,2793
Memoization,53,5,2869685,2375
Bottom-up,53,5,2869685,2374
Memoization,53,4,292825,4261
Bottom-up,53,4,292825,2863
Memoization,53,6,22957480,3283
Bottom-up,53,6,22957480,2794
Memoization,53,7,154143080,3283
Bottom-up,53,7,154143080,2375
Memoization,53,8,886322710,5239
Bottom-up,53,8,886322710,3283
Memoization,53,9,4431613550,3352
Bottom-up,53,9,4431613550,908
Memoization,53,10,19499099620,3842
Bottom-up,53,10,19499099620,2375
Memoization,53,11,76223753060,3771
Bottom-up,53,11,76223753060,2374
Memoization,53,12,266783135710,3841
Bottom-up,53,12,266783135710,2375
Memoization,53,13,841392966470,6145
Bottom-up,53,13,841392966470,3842
Memoization,53,14,2403979904200,3841
Bottom-up,53,14,2403979904200,2445
Memoization,53,15,6250347750920,3422
Bottom-up,53,15,6250347750920,3282
Memoization,53,16,14844575908435,2794
Bottom-up,53,16,14844575908435,2863
Memoization,53,17,32308782859535,6705
Bottom-up,53,17,32308782859535,4190
Memoization,53,18,64617565719070,3841
Bottom-up,53,18,64617565719070,2933
Memoization,53,19,119032357903550,4749
Bottom-up,53,19,119032357903550,3353
Memoization,53,20,202355008436035,4749
Bottom-up,53,20,202355008436035,2864
Memoization,53,21,317986441828055,4749
Bottom-up,53,21,317986441828055,3353
Memoization,53,22,462525733568080,7054
Bottom-up,53,22,462525733568080,5797
Memoization,53,23,623404249591760,4749
Bottom-up,53,23,623404249591760,3772
Memoization,53,24,779255311989700,5168
Bottom-up,53,24,779255311989700,3771
Memoization,53,25,903936161908052,7123
Bottom-up,53,25,903936161908052,5657
Memoization,53,26,973469712824056,4889
Bottom-up,53,26,973469712824056,3911
Memoization,53,27,973469712824056,5098
Bottom-up,53,27,973469712824056,3842
Memoization,53,29,779255311989700,4819
Bottom-up,53,29,779255311989700,3352
Memoization,53,28,903936161908052,8032
Bottom-up,53,28,903936161908052,6635
Memoization,53,30,623404249591760,7123
Bottom-up,53,30,623404249591760,7123
Memoization,53,31,462525733568080,7193
Bottom-up,53,31,462525733568080,6565
Memoization,53,32,317986441828055,4330
Bottom-up,53,32,317986441828055,3771
Memoization,53,33,202355008436035,4889
Bottom-up,53,33,202355008436035,4331
Memoization,53,34,119032357903550,4400
Bottom-up,53,34,119032357903550,5657
Memoization,53,35,64617565719070,6635
Bottom-up,53,35,64617565719070,7193
Memoization,53,36,32308782859535,4400
Bottom-up,53,36,32308782859535,4819
Memoization,53,37,14844575908435,7194
Bottom-up,53,37,14844575908435,8590
Memoization,53,38,6250347750920,4330
Bottom-up,53,38,6250347750920,4749
Memoization,53,39,2403979904200,4330
Bottom-up,53,39,2403979904200,5238
Memoization,53,40,841392966470,4400
Bottom-up,53,40,841392966470,5238
Memoization,53,41,266783135710,6076
Bottom-up,53,41,266783135710,8032
Memoization,53,42,76223753060,5727
Bottom-up,53,42,76223753060,5797
Memoization,53,43,19499099620,4330
Bottom-up,53,43,19499099620,4261
Memoization,53,44,4431613550,3352
Bottom-up,53,44,4431613550,5727
Memoization,53,45,886322710,30451
Bottom-up,53,45,886322710,8521
Memoization,53,46,154143080,5168
Bottom-up,53,46,154143080,10616
Memoization,53,47,22957480,3842
Bottom-up,53,47,22957480,4819
Memoization,53,49,292825,2863
Bottom-up,53,49,292825,6146
Memoization,53,48,2869685,5168
Bottom-up,53,48,2869685,11105
Memoization,53,50,23426,2444
Bottom-up,53,50,23426,6216
Memoization,53,51,1378,3352
Bottom-up,53,51,1378,10895
Memoization,53,52,53,2375
Bottom-up,53,52,53,6775
Memoization,53,53,1,1397
Bottom-up,53,53,1,6216
Memoization,54,1,54,2794
Bottom-up,54,1,54,2305
Memoization,54,2,1431,2445
Bottom-up,54,2,1431,2445
Memoization,54,3,24804,4260
Bottom-up,54,3,24804,2933
Memoization,54,4,316251,4260
Bottom-up,54,4,316251,3283
Memoization,54,5,3162510,3283
Bottom-up,54,5,3162510,1885
Memoization,54,6,25827165,2863
Bottom-up,54,6,25827165,1885
Memoization,54,7,177100560,4749
Bottom-up,54,7,177100560,3283
Memoization,54,8,1040465790,5727
Bottom-up,54,8,1040465790,3282
Memoization,54,9,5317936260,5727
Bottom-up,54,9,5317936260,3353
Memoization,54,10,23930713170,6286
Bottom-up,54,10,23930713170,4260
Memoization,54,11,95722852680,3772
Bottom-up,54,11,95722852680,2863
Memoization,54,12,343006888770,5797
Bottom-up,54,12,343006888770,3771
Memoization,54,13,1108176102180,7543
Bottom-up,54,13,1108176102180,4400
Memoization,54,14,3245372870670,4330
Bottom-up,54,14,3245372870670,2864
Memoization,54,15,8654327655120,6285
Bottom-up,54,15,8654327655120,4190
Memoization,54,16,21094923659355,10337
Bottom-up,54,16,21094923659355,5308
Memoization,54,17,47153358767970,9079
Bottom-up,54,17,47153358767970,4190
Memoization,54,18,96926348578605,7124
Bottom-up,54,18,96926348578605,4679
Memoization,54,19,183649923622620,4679
Bottom-up,54,19,183649923622620,3841
Memoization,54,20,321387366339585,4679
Bottom-up,54,20,321387366339585,3841
Memoization,54,22,780512175396135,4889
Bottom-up,54,22,780512175396135,3701
Memoization,54,21,520341450264090,8032
Bottom-up,54,21,520341450264090,6076
Memoization,54,23,1085929983159840,8101
Bottom-up,54,23,1085929983159840,6146
Memoization,54,24,1402659561581460,9009
Bottom-up,54,24,1402659561581460,6076
Memoization,54,25,1683191473897752,7543
Bottom-up,54,25,1683191473897752,6216
Memoization,54,26,1877405874732108,7612
Bottom-up,54,26,1877405874732108,5796
Memoization,54,27,1946939425648112,5168
Bottom-up,54,27,1946939425648112,3842
Memoization,54,28,1877405874732108,5308
Bottom-up,54,28,1877405874732108,4260
Memoization,54,29,1683191473897752,9009
Bottom-up,54,29,1683191473897752,6984
Memoization,54,30,1402659561581460,7613
Bottom-up,54,30,1402659561581460,7752
Memoization,54,31,1085929983159840,4819
Bottom-up,54,31,1085929983159840,3283
Memoization,54,32,780512175396135,5169
Bottom-up,54,32,780512175396135,4819
Memoization,54,33,520341450264090,7193
Bottom-up,54,33,520341450264090,7193
Memoization,54,35,183649923622620,4260
Bottom-up,54,35,183649923622620,4750
Memoization,54,34,321387366339585,8171
Bottom-up,54,34,321387366339585,8172
Memoization,54,36,96926348578605,4819
Bottom-up,54,36,96926348578605,4330
Memoization,54,37,47153358767970,7124
Bottom-up,54,37,47153358767970,7752
Memoization,54,38,21094923659355,4819
Bottom-up,54,38,21094923659355,4680
Memoization,54,39,8654327655120,4330
Bottom-up,54,39,8654327655120,5308
Memoization,54,40,3245372870670,7612
Bottom-up,54,40,3245372870670,9568
Memoization,54,41,1108176102180,3911
Bottom-up,54,41,1108176102180,5168
